Number of points: 184
Points:
(855,350)
(828,333)
(828,321)
(828,321)
(828,308)
(824,308)
(816,283)
(814,288)
(794,288)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(499,606)
(463,606)
(516,588)
(516,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
(499,588)
