Number of points: 184
Points:
(870,335)
(863,325)
(855,316)
(847,308)
(841,300)
(834,292)
(828,284)
(823,277)
(816,270)
(809,262)
(803,254)
(798,247)
(792,241)
(786,233)
(781,227)
(778,221)
(771,215)
(765,210)
(759,202)
(755,196)
(749,192)
(744,185)
(739,180)
(734,176)
(729,170)
(724,166)
(719,160)
(713,156)
(709,151)
(704,147)
(699,144)
(696,139)
(690,135)
(684,131)
(681,127)
(676,123)
(672,120)
(668,115)
(663,114)
(658,107)
(653,105)
(650,103)
(646,100)
(640,98)
(636,94)
(632,92)
(628,89)
(624,88)
(620,84)
(616,80)
(611,78)
(607,77)
(605,76)
(600,74)
(596,72)
(592,71)
(588,69)
(584,67)
(580,66)
(576,64)
(572,63)
(569,63)
(563,61)
(560,60)
(556,59)
(552,58)
(549,58)
(544,57)
(540,56)
(536,55)
(532,54)
(528,53)
(524,53)
(521,53)
(516,53)
(515,53)
(510,53)
(505,52)
(503,53)
(499,53)
(494,53)
(491,53)
(486,53)
(483,53)
(480,53)
(476,54)
(471,55)
(468,55)
(463,55)
(460,56)
(455,57)
(451,58)
(448,59)
(444,60)
(440,61)
(437,63)
(433,64)
(429,65)
(425,66)
(420,66)
(417,69)
(413,70)
(409,72)
(405,73)
(400,76)
(397,77)
(394,80)
(388,83)
(385,84)
(381,86)
(377,88)
(372,91)
(368,94)
(364,95)
(360,99)
(357,102)
(353,104)
(349,107)
(345,109)
(342,113)
(337,116)
(331,121)
(328,124)
(324,128)
(317,131)
(313,135)
(307,137)
(305,142)
(300,144)
(300,146)
(299,146)
(299,145)
(299,145)
(299,144)
(298,145)
(297,144)
(298,144)
(298,144)
(299,144)
(298,143)
(299,141)
(299,141)
(300,140)
(300,139)
(300,139)
(300,139)
(301,139)
(301,139)
(301,140)
(301,140)
(301,140)
(301,140)
(301,140)
(302,140)
(302,141)
(302,141)
(301,142)
(301,142)
(301,142)
(301,142)
(302,143)
(301,143)
(302,145)
(302,145)
(302,146)
(302,146)
(302,146)
(302,147)
(302,147)
(303,147)
(303,148)
(303,148)
(303,148)
(303,148)
(302,147)
(302,147)
(302,147)
(302,146)
(301,145)
(301,145)
(301,144)
(300,143)
(301,144)
(300,143)
