Number of points: 184
Points:
(868,333)
(864,320)
(857,312)
(857,305)
(844,298)
(837,290)
(833,281)
(825,275)
(820,266)
(814,259)
(808,252)
(804,244)
(796,240)
(791,233)
(785,225)
(780,218)
(775,212)
(770,208)
(764,201)
(758,195)
(752,191)
(746,187)
(741,179)
(735,172)
(731,165)
(728,162)
(724,158)
(718,154)
(712,151)
(709,145)
(704,138)
(699,134)
(694,130)
(689,129)
(685,126)
(679,121)
(675,116)
(671,114)
(666,111)
(662,105)
(658,100)
(654,98)
(649,96)
(645,94)
(641,91)
(637,88)
(632,86)
(628,83)
(624,81)
(620,79)
(616,76)
(612,74)
(607,73)
(603,71)
(599,71)
(595,68)
(591,65)
(588,64)
(584,61)
(580,59)
(576,59)
(572,59)
(568,59)
(563,59)
(559,59)
(556,59)
(549,59)
(545,59)
(542,59)
(539,59)
(537,59)
(534,59)
(528,59)
(522,59)
(520,59)
(512,59)
(509,59)
(504,59)
(501,59)
(497,59)
(494,59)
(490,59)
(487,59)
(484,59)
(480,59)
(477,59)
(475,59)
(471,59)
(469,59)
(464,59)
(460,59)
(455,59)
(451,59)
(447,59)
(441,59)
(438,59)
(435,64)
(430,65)
(427,67)
(424,68)
(420,69)
(416,71)
(412,74)
(407,77)
(402,78)
(398,81)
(395,83)
(391,84)
(388,86)
(385,88)
(380,91)
(376,94)
(371,97)
(368,99)
(361,103)
(359,107)
(355,107)
(353,110)
(349,113)
(343,118)
(352,122)
(354,130)
(353,134)
(353,139)
(324,135)
(315,136)
(315,138)
(303,147)
(297,149)
(296,149)
(297,149)
(297,149)
(297,148)
(297,148)
(297,148)
(297,147)
(296,148)
(296,148)
(298,147)
(258,156)
(259,152)
(259,150)
(259,151)
(259,151)
(259,151)
(259,150)
(260,151)
(260,151)
(260,151)
(260,151)
(260,150)
(260,150)
(260,150)
(261,151)
(262,151)
(262,152)
(300,146)
(299,147)
(299,149)
(299,150)
(299,150)
(303,150)
(300,153)
(299,154)
(301,154)
(303,154)
(304,155)
(300,158)
(301,159)
(304,160)
(304,161)
(304,162)
(303,163)
(257,153)
(256,153)
(256,153)
(256,153)
(256,153)
(256,153)
(256,153)
(256,154)
(256,153)
(256,153)
(256,153)
