Number of points: 36
Points:
(794.0,241.0)
(770.0,204.0)
(749.0,172.0)
(727.5,143.5)
(706.5,118.5)
(686.5,95.5)
(666.5,77.5)
(645.5,61.5)
(626.0,50.0)
(606.5,39.5)
(588.5,33.5)
(570.0,29.0)
(552.0,28.0)
(535.0,30.0)
(518.0,34.0)
(501.0,42.0)
(484.0,51.0)
(467.5,63.5)
(450.5,76.5)
(437.0,95.0)
(420.0,113.0)
(404.0,134.0)
(390.0,156.0)
(375.0,184.0)
(355.0,209.0)
(353.0,227.0)
(362.0,247.0)
(368.0,258.0)
(371.0,269.0)
(374.0,283.0)
(377.0,304.0)
(381.0,324.0)
(388.0,350.0)
(391.0,375.0)
(395.0,403.0)
(400.0,435.0)
