Number of points: 115
Points:
(871.5,337.5)
(863.5,334.5)
(855.5,331.5)
(844.5,318.5)
(836.5,315.5)
(825.5,293.5)
(823.5,286.5)
(809.5,273.5)
(807.5,271.5)
(792.5,253.5)
(790.5,252.5)
(788.5,250.5)
(784.5,244.5)
(775.5,221.5)
(771.5,223.5)
(766.5,217.5)
(747.5,208.5)
(744.5,195.5)
(738.5,192.5)
(735.5,185.5)
(729.5,178.5)
(725.5,170.5)
(722.5,165.5)
(716.5,164.5)
(710.5,159.5)
(705.5,153.5)
(699.5,152.5)
(697.5,152.5)
(691.5,142.5)
(687.5,139.5)
(684.5,136.5)
(680.5,132.5)
(672.5,125.5)
(670.5,124.5)
(666.5,121.5)
(661.5,116.5)
(657.5,115.5)
(654.5,114.5)
(648.5,106.5)
(644.5,102.5)
(640.5,103.5)
(636.5,100.5)
(631.5,96.5)
(627.5,93.5)
(624.5,93.5)
(620.5,90.5)
(615.5,88.5)
(611.5,86.5)
(608.5,84.5)
(605.5,82.5)
(600.5,80.5)
(595.5,79.5)
(593.5,77.5)
(589.5,76.5)
(586.5,75.5)
(582.5,71.5)
(576.5,70.5)
(574.5,71.5)
(569.5,68.5)
(566.5,68.5)
(560.5,64.5)
(557.5,65.5)
(555.5,65.5)
(545.5,63.5)
(544.5,60.5)
(543.5,59.5)
(537.5,60.5)
(534.5,60.5)
(530.5,59.5)
(522.5,59.5)
(521.5,59.5)
(517.5,60.5)
(514.5,59.5)
(513.5,60.5)
(508.5,59.5)
(504.5,60.5)
(501.5,60.5)
(496.5,59.5)
(494.5,60.5)
(490.5,61.5)
(487.5,61.5)
(484.5,61.5)
(477.5,61.5)
(474.5,62.5)
(470.5,62.5)
(467.5,64.5)
(465.5,61.5)
(459.5,65.5)
(454.5,67.5)
(450.5,68.5)
(442.5,68.5)
(441.5,71.5)
(437.5,71.5)
(435.5,74.5)
(427.5,75.5)
(423.5,77.5)
(419.5,76.5)
(416.5,81.5)
(414.5,82.5)
(410.5,80.5)
(408.5,80.5)
(404.5,82.5)
(402.5,86.5)
(400.5,86.5)
(396.5,85.5)
(391.5,87.5)
(385.5,93.5)
(386.5,93.5)
(383.5,96.5)
(381.5,100.5)
(379.5,101.5)
(378.5,105.5)
(377.5,113.5)
(389.5,139.5)
(388.5,139.5)
