Number of points: 134
Points:
(875.5,341.5)
(870.5,334.5)
(863.5,325.5)
(856.5,316.5)
(849.5,307.5)
(844.5,300.5)
(837.5,291.5)
(832.5,286.5)
(825.5,277.5)
(820.5,270.5)
(813.5,263.5)
(808.5,256.5)
(801.5,249.5)
(796.5,242.5)
(791.5,235.5)
(786.5,230.5)
(779.5,223.5)
(774.5,218.5)
(769.5,211.5)
(764.5,206.5)
(759.5,201.5)
(754.5,196.5)
(747.5,191.5)
(744.5,186.5)
(737.5,179.5)
(734.5,174.5)
(727.5,169.5)
(724.5,166.5)
(717.5,161.5)
(714.5,158.5)
(709.5,153.5)
(706.5,150.5)
(699.5,145.5)
(696.5,142.5)
(691.5,137.5)
(686.5,134.5)
(681.5,129.5)
(678.5,126.5)
(673.5,123.5)
(668.5,120.5)
(663.5,115.5)
(660.5,114.5)
(655.5,109.5)
(652.5,108.5)
(647.5,105.5)
(642.5,102.5)
(637.5,99.5)
(634.5,96.5)
(629.5,93.5)
(626.5,92.5)
(621.5,89.5)
(618.5,88.5)
(613.5,85.5)
(610.5,84.5)
(605.5,81.5)
(602.5,82.5)
(597.5,79.5)
(594.5,78.5)
(589.5,75.5)
(586.5,74.5)
(581.5,73.5)
(578.5,72.5)
(573.5,69.5)
(570.5,70.5)
(565.5,69.5)
(562.5,68.5)
(559.5,67.5)
(554.5,66.5)
(551.5,65.5)
(548.5,64.5)
(543.5,63.5)
(540.5,64.5)
(535.5,63.5)
(532.5,62.5)
(527.5,61.5)
(524.5,62.5)
(519.5,61.5)
(516.5,62.5)
(511.5,61.5)
(508.5,62.5)
(503.5,61.5)
(500.5,62.5)
(495.5,61.5)
(492.5,62.5)
(489.5,63.5)
(486.5,64.5)
(481.5,63.5)
(478.5,64.5)
(473.5,65.5)
(470.5,66.5)
(465.5,67.5)
(462.5,68.5)
(457.5,69.5)
(454.5,70.5)
(451.5,71.5)
(448.5,72.5)
(443.5,73.5)
(440.5,76.5)
(435.5,77.5)
(432.5,78.5)
(427.5,79.5)
(424.5,82.5)
(419.5,83.5)
(416.5,86.5)
(411.5,87.5)
(408.5,90.5)
(403.5,91.5)
(400.5,94.5)
(395.5,95.5)
(392.5,98.5)
(387.5,99.5)
(386.5,102.5)
(381.5,105.5)
(378.5,108.5)
(373.5,109.5)
(368.5,114.5)
(363.5,115.5)
(360.5,120.5)
(355.5,123.5)
(350.5,126.5)
(345.5,129.5)
(342.5,132.5)
(337.5,135.5)
(334.5,138.5)
(329.5,141.5)
(324.5,146.5)
(321.5,147.5)
(318.5,154.5)
(313.5,157.5)
(312.5,158.5)
(311.5,157.5)
(314.5,150.5)
(315.5,159.5)
(316.5,160.5)
