Number of points: 80
Points:
(729.5,181.5)
(728.5,176.5)
(727.5,171.5)
(724.5,167.5)
(721.5,162.5)
(719.5,156.5)
(717.5,154.5)
(716.5,150.5)
(714.5,145.5)
(712.5,142.5)
(710.5,140.5)
(709.5,138.5)
(707.5,136.5)
(705.5,133.5)
(702.5,130.5)
(700.5,127.5)
(698.5,125.5)
(696.5,123.5)
(695.5,119.5)
(693.5,118.5)
(692.5,116.5)
(690.5,115.5)
(688.5,114.5)
(687.5,114.5)
(685.5,113.5)
(683.5,112.5)
(682.5,111.5)
(680.5,110.5)
(679.5,110.5)
(678.5,109.5)
(676.5,110.5)
(675.5,110.5)
(674.5,109.5)
(673.5,108.5)
(671.5,109.5)
(670.5,109.5)
(669.5,109.5)
(668.5,109.5)
(666.5,110.5)
(665.5,110.5)
(664.5,110.5)
(663.5,110.5)
(662.5,112.5)
(661.5,113.5)
(660.5,113.5)
(659.5,114.5)
(658.5,115.5)
(657.5,117.5)
(656.5,118.5)
(655.5,119.5)
(654.5,120.5)
(653.5,120.5)
(652.5,121.5)
(651.5,122.5)
(650.5,123.5)
(648.5,128.5)
(647.5,129.5)
(646.5,131.5)
(645.5,133.5)
(641.5,140.5)
(639.5,141.5)
(637.5,147.5)
(636.5,148.5)
(635.5,155.5)
(634.5,156.5)
(633.5,157.5)
(632.5,160.5)
(630.5,160.5)
(629.5,161.5)
(631.5,158.5)
(628.5,160.5)
(627.5,160.5)
(626.5,161.5)
(625.5,161.5)
(624.5,162.5)
(623.5,162.5)
(622.5,163.5)
(621.5,163.5)
(620.5,164.5)
(619.5,164.5)
