Number of points: 83
Points:
(729.5,175.5)
(727.5,170.5)
(725.5,165.5)
(723.5,161.5)
(721.5,157.5)
(719.5,153.5)
(718.5,150.5)
(716.5,146.5)
(714.5,143.5)
(713.5,140.5)
(711.5,137.5)
(709.5,134.5)
(708.5,131.5)
(706.5,129.5)
(705.5,127.5)
(703.5,125.5)
(702.5,123.5)
(700.5,121.5)
(699.5,119.5)
(697.5,117.5)
(696.5,116.5)
(695.5,114.5)
(693.5,113.5)
(692.5,112.5)
(691.5,110.5)
(689.5,109.5)
(688.5,108.5)
(687.5,107.5)
(686.5,107.5)
(685.5,106.5)
(684.5,106.5)
(683.5,105.5)
(682.5,105.5)
(681.5,105.5)
(680.5,105.5)
(679.5,105.5)
(678.5,105.5)
(677.5,105.5)
(676.5,105.5)
(675.5,105.5)
(674.5,105.5)
(673.5,105.5)
(672.5,106.5)
(671.5,106.5)
(670.5,106.5)
(669.5,107.5)
(668.5,107.5)
(667.5,108.5)
(666.5,108.5)
(665.5,109.5)
(664.5,109.5)
(663.5,110.5)
(662.5,111.5)
(661.5,112.5)
(660.5,113.5)
(659.5,114.5)
(658.5,115.5)
(657.5,116.5)
(656.5,117.5)
(655.5,118.5)
(654.5,119.5)
(653.5,120.5)
(652.5,121.5)
(651.5,122.5)
(650.5,123.5)
(649.5,123.5)
(648.5,123.5)
(647.5,124.5)
(646.5,124.5)
(645.5,125.5)
(644.5,125.5)
(643.5,126.5)
(642.5,126.5)
(641.5,127.5)
(640.5,127.5)
(639.5,128.5)
(638.5,128.5)
(637.5,129.5)
(636.5,129.5)
(635.5,130.5)
(634.5,130.5)
(633.5,130.5)
(632.5,131.5)
