Number of points: 139
Points:
(870.5,334.5)
(862.5,324.5)
(854.5,315.5)
(846.5,307.5)
(839.5,298.5)
(833.5,290.5)
(826.5,282.5)
(821.5,274.5)
(814.5,268.5)
(808.5,260.5)
(802.5,253.5)
(796.0,246.0)
(791.5,239.5)
(785.0,232.0)
(780.5,226.5)
(776.0,220.0)
(769.0,213.0)
(765.0,207.0)
(759.5,202.5)
(753.5,195.5)
(748.5,191.5)
(743.5,186.5)
(738.5,181.5)
(733.5,174.5)
(728.5,170.5)
(723.5,164.5)
(717.5,160.5)
(713.5,154.5)
(708.5,150.5)
(704.5,146.5)
(698.5,141.5)
(693.5,138.5)
(688.5,133.5)
(684.5,131.5)
(679.5,126.5)
(674.5,122.5)
(671.5,118.5)
(665.5,114.5)
(661.5,112.5)
(657.5,109.5)
(652.5,104.5)
(649.0,103.0)
(645.0,100.0)
(640.0,96.0)
(636.0,95.0)
(632.5,91.5)
(627.0,89.0)
(623.0,86.0)
(619.0,83.0)
(615.5,81.5)
(611.0,80.0)
(607.0,78.0)
(603.0,76.0)
(599.0,74.0)
(595.0,72.0)
(591.0,70.0)
(587.0,69.0)
(583.0,67.0)
(578.5,64.5)
(573.0,64.0)
(570.0,62.0)
(567.0,61.0)
(563.0,61.0)
(558.0,59.0)
(555.0,59.0)
(552.0,58.0)
(546.0,56.0)
(542.0,56.0)
(539.0,55.0)
(536.0,55.0)
(531.0,55.0)
(528.0,54.0)
(523.0,53.0)
(521.0,53.0)
(514.5,52.5)
(511.5,51.5)
(507.5,51.5)
(503.5,51.5)
(500.5,51.5)
(495.5,51.5)
(492.5,51.5)
(487.5,51.5)
(485.5,51.5)
(480.5,52.5)
(477.5,52.5)
(475.5,53.5)
(468.5,53.5)
(465.5,53.5)
(461.5,54.5)
(457.5,55.5)
(452.5,55.5)
(449.5,57.5)
(445.5,57.5)
(441.5,58.5)
(437.5,60.5)
(433.5,61.5)
(431.0,63.0)
(426.0,64.0)
(422.0,66.0)
(420.0,68.0)
(415.0,69.0)
(411.0,71.0)
(407.0,73.0)
(404.0,75.0)
(399.0,76.0)
(395.0,79.0)
(390.0,80.0)
(388.0,84.0)
(382.0,85.0)
(378.0,86.0)
(374.0,88.0)
(370.0,91.0)
(368.0,95.0)
(362.0,96.0)
(359.0,98.0)
(355.0,103.0)
(350.0,105.0)
(346.0,108.0)
(343.0,110.0)
(338.0,116.0)
(333.0,117.0)
(329.0,120.0)
(324.0,124.0)
(318.0,127.0)
(314.0,132.0)
(309.0,133.0)
(307.0,139.0)
(304.0,143.0)
(299.0,146.0)
(298.0,148.0)
(297.0,146.0)
(296.0,145.0)
(295.5,145.5)
(296.5,145.5)
(297.5,144.5)
(300.0,138.0)
(301.0,140.0)
(299.5,145.5)
(298.5,145.5)
